GEO_ID,NAME,S1901_C01_001E,S1901_C01_001M,S1901_C01_002E,S1901_C01_002M,S1901_C01_003E,S1901_C01_003M,S1901_C01_004E,S1901_C01_004M,S1901_C01_005E,S1901_C01_005M,S1901_C01_006E,S1901_C01_006M,S1901_C01_007E,S1901_C01_007M,S1901_C01_008E,S1901_C01_008M,S1901_C01_009E,S1901_C01_009M,S1901_C01_010E,S1901_C01_010M,S1901_C01_011E,S1901_C01_011M,S1901_C01_012E,S1901_C01_012M,S1901_C01_013E,S1901_C01_013M,S1901_C01_014E,S1901_C01_014M,S1901_C01_015E,S1901_C01_015M,S1901_C01_016E,S1901_C01_016M,S1901_C02_001E,S1901_C02_001M,S1901_C02_002E,S1901_C02_002M,S1901_C02_003E,S1901_C02_003M,S1901_C02_004E,S1901_C02_004M,S1901_C02_005E,S1901_C02_005M,S1901_C02_006E,S1901_C02_006M,S1901_C02_007E,S1901_C02_007M,S1901_C02_008E,S1901_C02_008M,S1901_C02_009E,S1901_C02_009M,S1901_C02_010E,S1901_C02_010M,S1901_C02_011E,S1901_C02_011M,S1901_C02_012E,S1901_C02_012M,S1901_C02_013E,S1901_C02_013M,S1901_C02_014E,S1901_C02_014M,S1901_C02_015E,S1901_C02_015M,S1901_C02_016E,S1901_C02_016M,S1901_C03_001E,S1901_C03_001M,S1901_C03_002E,S1901_C03_002M,S1901_C03_003E,S1901_C03_003M,S1901_C03_004E,S1901_C03_004M,S1901_C03_005E,S1901_C03_005M,S1901_C03_006E,S1901_C03_006M,S1901_C03_007E,S1901_C03_007M,S1901_C03_008E,S1901_C03_008M,S1901_C03_009E,S1901_C03_009M,S1901_C03_010E,S1901_C03_010M,S1901_C03_011E,S1901_C03_011M,S1901_C03_012E,S1901_C03_012M,S1901_C03_013E,S1901_C03_013M,S1901_C03_014E,S1901_C03_014M,S1901_C03_015E,S1901_C03_015M,S1901_C03_016E,S1901_C03_016M,S1901_C04_001E,S1901_C04_001M,S1901_C04_002E,S1901_C04_002M,S1901_C04_003E,S1901_C04_003M,S1901_C04_004E,S1901_C04_004M,S1901_C04_005E,S1901_C04_005M,S1901_C04_006E,S1901_C04_006M,S1901_C04_007E,S1901_C04_007M,S1901_C04_008E,S1901_C04_008M,S1901_C04_009E,S1901_C04_009M,S1901_C04_010E,S1901_C04_010M,S1901_C04_011E,S1901_C04_011M,S1901_C04_012E,S1901_C04_012M,S1901_C04_013E,S1901_C04_013M,S1901_C04_014E,S1901_C04_014M,S1901_C04_015E,S1901_C04_015M,S1901_C04_016E,S1901_C04_016M
1400000US19165960200,"Census Tract 9602, Shelby County, Iowa",1174,82,6,2.7,4.9,2.4,12,3.2,11.2,4,19.1,4.6,17.2,3.6,19.1,4.9,8.2,3.1,1.8,1.3,0.5,0.6,46810,3150,56407,3462,26.2,(X),(X),(X),(X),(X),863,66,4.3,2.2,2.2,1.7,7.3,2.9,10.5,4.5,16.7,5,21.7,4.6,23.3,6.2,11.1,4.3,2.4,1.7,0.5,0.8,59688,7939,64854,4355,(X),(X),26.5,(X),(X),(X),753,63,4.4,2.4,2,1.8,5.4,2.8,8.6,4.6,16.9,5.4,22.4,5,25.1,6.4,11.8,4.7,2.8,2,0.5,0.9,63417,6519,N,N,(X),(X),(X),(X),(X),(X),311,55,10.9,7.2,12.2,8,27.3,8.8,14.5,8.1,22.8,12.2,5.5,4.2,6.1,3.9,0,7,0,7,0.6,1,24899,2533,31810,4772,(X),(X),(X),(X),25.4,(X)
1400000US19165960300,"Census Tract 9603, Shelby County, Iowa",1554,94,10,4,5.4,2.8,14,4.8,11.5,4,16.8,4.7,15.8,6,12.4,4.4,6.6,3.2,6.1,2.6,1.5,1.6,42389,6345,57940,5321,26.2,(X),(X),(X),(X),(X),998,93,1.4,1.6,0,2.2,11.4,5.6,8.5,4.9,21.8,6.5,19.8,7.5,15.4,6.2,9.7,4.8,9.5,3.9,2.3,2.5,61296,9909,74270,7687,(X),(X),20.8,(X),(X),(X),818,110,0,2.7,0,2.7,8.2,5.1,8.8,5.6,23.1,7.1,19.2,7.7,16,6.5,10.3,5.2,11.6,4.7,2.8,3,64830,4004,N,N,(X),(X),(X),(X),(X),(X),556,107,25.4,11.3,15.1,7.2,19.6,9.6,15.8,9.1,8.5,6.7,10.1,8.9,4.5,4.5,1.1,1.9,0,4,0,4,18286,6466,26976,5300,(X),(X),(X),(X),35.8,(X)
1400000US19165960400,"Census Tract 9604, Shelby County, Iowa",1047,94,8.1,6.3,6.2,3.4,20.1,6.8,12.7,5.7,23.9,7.9,18.7,7,4.7,3.6,4.2,4.1,0,2.1,1.4,2.2,38107,5791,43208,6135,15.6,(X),(X),(X),(X),(X),685,98,2.6,2.8,7.2,5.3,11.4,7.1,7.3,5.7,29.3,11.5,28.6,10.9,5,4.2,6.4,6.2,0,3.2,2.2,3.3,48389,3333,52666,8010,(X),(X),15.5,(X),(X),(X),590,88,0.7,1.5,2.7,4.2,9.3,7,8.5,6.5,29.8,12.4,33.2,12.6,5.8,4.9,7.5,7.2,0,3.7,2.5,3.8,49819,9815,N,N,(X),(X),(X),(X),(X),(X),362,100,18.5,15.3,8.3,6.2,36.5,15.7,19.1,12.3,13.5,11.1,0,6,4.1,6.3,0,6,0,6,0,6,21611,3473,24506,5319,(X),(X),(X),(X),15.7,(X)
1400000US19167070100,"Census Tract 701, Sioux County, Iowa",1318,80,4.1,3,4.7,2.7,9.1,3.1,10.2,3,16.2,4.7,24.4,4.8,21.9,3.8,3.9,2.1,2.7,1.8,2.8,2.1,55321,3421,69075,12491,22.5,(X),(X),(X),(X),(X),1033,63,0.6,0.9,3.1,2.6,5.4,2.8,9.4,3.2,13.6,3.9,28.8,5.8,27.3,4.7,4.9,2.6,3.4,2.4,3.6,2.6,66902,4427,80211,15650,(X),(X),24.3,(X),(X),(X),946,60,0.6,1,3.1,2.8,4.5,2.6,9.1,3.4,12.7,4.2,29,5.8,29.5,5.1,5.1,3,2.5,2,3.9,2.9,68219,2498,N,N,(X),(X),(X),(X),(X),(X),285,62,16.8,13.3,11.6,8.7,22.5,9.6,13,7.4,24.9,15.3,8.8,7.3,2.5,3.5,0,7.6,0,7.6,0,7.6,23958,13047,28446,5738,(X),(X),(X),(X),16.1,(X)
1400000US19167070200,"Census Tract 702, Sioux County, Iowa",1269,85,4.1,2.8,2.8,1.3,8.6,2.8,9.8,3.5,16.5,4.6,28,5.5,19.1,4.6,7.9,2.6,1.3,0.9,2,1.9,60907,3794,64523,5865,24.8,(X),(X),(X),(X),(X),1022,75,2.4,2.6,1.4,0.9,7.2,2.8,8.1,3.3,13.4,3.8,30.7,6.6,22.8,5.2,9.8,3.3,1.7,1.1,2.4,2.3,65854,4243,71471,6715,(X),(X),25.7,(X),(X),(X),941,74,2.7,2.9,0.7,0.9,7.3,3,6.8,3.1,11.9,3.4,31,7,24.4,5.6,10.6,3.6,1.8,1.2,2.7,2.5,68229,4308,N,N,(X),(X),(X),(X),(X),(X),247,57,10.9,9.6,8.9,5.7,14.2,7.2,19,11.6,30,17.6,13.4,10.2,3.6,4.7,0,8.7,0,8.7,0,8.7,32083,11456,34763,6006,(X),(X),(X),(X),21.1,(X)
1400000US19167070300,"Census Tract 703, Sioux County, Iowa",2280,185,4.2,2.5,4.1,3,12.2,4,12.5,3.4,19,4.9,29.6,5.4,11.8,4.2,4.6,2.3,1.6,1.5,0.4,0.6,48412,3779,52208,3935,26.3,(X),(X),(X),(X),(X),1636,117,0.2,0.4,2.9,3.7,7.2,3.7,11.2,4.3,18.9,5.2,37,6.6,15.4,5.7,4.4,2.7,2.3,2.1,0.6,0.9,54360,4165,59519,4840,(X),(X),25.7,(X),(X),(X),1428,122,0.2,0.5,0.5,0.9,6.7,3.4,8.6,4.2,19.9,5.2,41.1,6.9,14.6,5.8,5,3.2,2.6,2.4,0.7,1,56333,5273,N,N,(X),(X),(X),(X),(X),(X),644,157,14.3,8.2,7.3,5.8,27,9.6,19.4,8.2,19.1,9.3,7.3,6.8,2.5,2,3.1,3.1,0,3.4,0,3.4,26324,6167,31259,4884,(X),(X),(X),(X),28,(X)
1400000US19167070400,"Census Tract 704, Sioux County, Iowa",1496,130,4.5,2.7,7.6,2.5,11.9,4,15.6,4.8,17.8,5.2,25.5,5,8.5,3.2,6.4,3.2,0.9,1.1,1.2,1.2,43646,2087,54588,7541,26.7,(X),(X),(X),(X),(X),1065,94,0.6,0.8,0.8,1,9.4,5.1,16.2,6,24.5,7.4,28.3,7,10.9,4.2,6.4,3.4,1.3,1.6,1.7,1.7,48450,7558,63366,9895,(X),(X),25.7,(X),(X),(X),881,96,0,2.5,0.9,1.2,7,4.3,15,6.5,20,7,33.5,7.9,12.3,4.8,7.7,4.1,1.6,1.9,2,2,55938,5496,N,N,(X),(X),(X),(X),(X),(X),431,99,15.5,9,23.2,7.8,18.1,8.1,22,9,12.8,8.6,6.7,4.7,0,5.1,1.6,2.8,0,5.1,0,5.1,19083,7925,24375,4066,(X),(X),(X),(X),23,(X)
1400000US19167070500,"Census Tract 705, Sioux County, Iowa",1042,76,2.4,1.6,4.6,2.5,9.6,2.9,15,5,16.1,4.3,27.7,5.7,15.6,3.9,7.7,2.9,0,2.1,1.2,1,51875,5260,57113,3971,23.8,(X),(X),(X),(X),(X),748,83,2,1.8,2.4,2.5,7.8,3.6,11.1,4.7,16.8,5.1,29,6.2,19.4,5.2,9.8,3.9,0,3,1.7,1.3,58000,5494,63256,5106,(X),(X),23.4,(X),(X),(X),661,71,0.9,1.1,2.3,2.5,6.1,3.4,9.8,4.9,18.6,5.8,28.7,6.3,20.9,5.4,10.7,4.3,0,3.3,2,1.5,58750,4688,N,N,(X),(X),(X),(X),(X),(X),294,62,3.4,2.8,10.9,6.4,17.7,8,24.8,15,14.3,8.3,24.5,12.6,2.7,2,1.7,2.1,0,7.4,0,7.4,32000,4302,38747,4649,(X),(X),(X),(X),24.8,(X)
1400000US19167070600,"Census Tract 706, Sioux County, Iowa",1987,187,4.1,2.8,3.5,2.3,13.3,4.8,9.6,3.3,17.5,4.6,29.2,5.9,14.7,4.6,6.8,3.3,0.5,0.7,0.9,1.1,51166,6124,55764,4421,18.2,(X),(X),(X),(X),(X),1450,139,2.2,2.6,1.4,1.6,3.4,2.7,9.7,3.7,16.1,5,35.9,7,20.1,6.1,9.3,4.5,0.7,1,1.2,1.4,60750,3478,66578,5532,(X),(X),17.4,(X),(X),(X),1369,152,1.5,2.6,1.5,1.6,2.4,2.2,9.1,3.8,16.1,5.2,36.6,7.6,21.3,6.3,9.4,4.7,0.7,1.1,1.2,1.5,61982,3020,N,N,(X),(X),(X),(X),(X),(X),537,131,9.1,8,8.9,7.8,43,12.8,9.1,7.3,21.4,9.4,8.4,6.9,0,4.1,0,4.1,0,4.1,0,4.1,19490,2580,25566,3127,(X),(X),(X),(X),20.3,(X)
1400000US19167070700,"Census Tract 707, Sioux County, Iowa",2130,167,5.3,3.4,5.7,3.4,6.8,3.2,11.5,4.8,13.8,4.8,24.3,5.5,16.1,4.1,11,4.2,1.8,1.4,3.8,2.4,56289,4428,67791,6883,19.8,(X),(X),(X),(X),(X),1579,129,0,1.4,2.3,2.4,2,1.9,11.4,5,12.5,5,30.2,7.2,20.6,5.2,14.3,5.6,2.5,1.9,4.1,2.8,66616,6215,79923,8646,(X),(X),18.7,(X),(X),(X),1414,148,0,1.6,2.6,2.6,2.3,2.2,9.8,4.6,11.3,5,32,7.4,21.5,5.5,13.2,5.4,2.8,2.2,4.6,3.1,67500,6269,N,N,(X),(X),(X),(X),(X),(X),551,151,20.3,12.1,15.2,11.4,20.3,10.8,14.5,13.9,14.9,9.7,7.4,6.6,3.1,3.7,1.5,2.3,0,4,2.7,4.1,23271,10381,32256,9835,(X),(X),(X),(X),22.9,(X)
1400000US19169000100,"Census Tract 1, Story County, Iowa",4233,193,4.6,3.2,2.4,1.7,5.7,2.6,4.5,1.9,11.7,3.2,14.3,3.7,20.5,4.6,21.9,3.9,7.1,2.2,7.3,2.8,82985,6591,99391,10837,12.3,(X),(X),(X),(X),(X),3015,147,0.7,0.7,0.9,0.9,2.7,1.5,2.2,1.4,10.1,3.5,12.6,3.8,23.4,4.3,28.2,5,9.2,3.1,10,3.7,96250,5560,119376,14178,(X),(X),12,(X),(X),(X),2861,145,0.7,0.7,0.4,0.6,2.1,1.4,1.4,1.2,10.2,3.7,12.8,4,23.8,4.5,28.9,5.2,9.6,3.3,10.1,3.8,97952,5834,N,N,(X),(X),(X),(X),(X),(X),1218,213,14.2,10.6,6.2,5.2,13.9,9,10.1,5.7,15.5,7,17.4,7.8,13.6,10.8,7.1,4.3,1.1,1.7,0.9,1.4,39342,10345,48284,9134,(X),(X),(X),(X),12.6,(X)
1400000US19169000200,"Census Tract 2, Story County, Iowa",1482,88,2.2,1.8,0,1.5,13.8,5.1,8.1,3.6,24.7,6.1,17.4,5,12.4,5.3,10.7,4.5,6.3,2.6,4.5,2.9,52375,12948,74745,9376,20.8,(X),(X),(X),(X),(X),969,107,1.2,1.9,0,2.3,5.7,3.7,7.5,4.3,21.5,8.1,18.2,6.7,14.9,7,14.6,6.9,9.6,3.9,6.9,4.4,69986,7434,92530,13172,(X),(X),18.4,(X),(X),(X),763,105,0,2.9,0,2.9,5.2,4.8,7.2,4.8,15.7,8.2,17.8,7.2,14.5,7.8,18.5,8.3,12.2,5,8.8,5.5,76906,11531,N,N,(X),(X),(X),(X),(X),(X),513,115,6.2,4.9,0,4.3,29,11.4,9.2,6.4,30.8,10.6,13.6,6.7,7.8,6.4,3.3,3.9,0,4.3,0,4.3,39241,6159,40086,5261,(X),(X),(X),(X),25.3,(X)
1400000US19169000300,"Census Tract 3, Story County, Iowa",1422,93,3.7,2.7,4.9,3,11,6.1,6.8,4.2,15.8,5.5,22.2,6.1,12,4.2,18.9,5.3,4.1,2.8,0.5,0.9,60500,7378,66544,5132,18.6,(X),(X),(X),(X),(X),796,88,3.3,3.5,3.9,4.7,2.5,2.7,4,5,13.3,6.9,21.5,7.2,13.7,6.5,29.6,9.6,7.3,4.9,0.9,1.6,77308,18194,84807,8773,(X),(X),18.8,(X),(X),(X),648,81,2.3,3.5,1.4,2,3.1,3.3,0,3.4,9,6,21.9,8.1,16.8,8.1,36.4,10,8,5.8,1.1,2,93534,11677,N,N,(X),(X),(X),(X),(X),(X),626,105,4.3,4.4,6.2,5.2,21.9,12.2,11.2,7.5,21.2,10.2,22.4,9.8,8.5,6.3,4.3,4.8,0,3.5,0,3.5,36667,3858,41755,5727,(X),(X),(X),(X),18.2,(X)
1400000US19169000400,"Census Tract 4, Story County, Iowa",1033,70,4.1,3.9,2.2,2.6,15.2,5.3,3.3,2.6,10,5.7,24.1,7.3,23.3,6.8,11.8,5.1,5.1,3.6,0.9,1.4,61991,15668,70493,7941,17,(X),(X),(X),(X),(X),717,65,3.3,4.5,1.8,2.9,7,4.9,3.2,3.2,4.9,4.5,27.1,9.5,31.9,9.1,15.2,7.1,4.3,4,1.3,2,76625,5945,79896,10422,(X),(X),17.4,(X),(X),(X),564,75,0,3.9,0,3.9,2.1,3.3,2.7,3.2,4.4,4.8,25.2,9.7,39.2,11,19.3,8.7,5.5,5,1.6,2.6,81411,2650,N,N,(X),(X),(X),(X),(X),(X),316,81,5.7,7.2,3.2,4.9,33.9,12.9,3.5,4.9,21.5,14.5,17.4,10.7,3.8,5.4,4.1,6.8,7,8.1,0,6.9,40089,19124,49155,12961,(X),(X),(X),(X),16.1,(X)
1400000US19169000500,"Census Tract 5, Story County, Iowa",788,138,15.5,8.3,16.9,8.1,17.8,8.5,20.6,9.2,20.8,9.5,8.5,7.6,0,2.8,0,2.8,0,2.8,0,2.8,24643,10494,25137,3491,18.1,(X),(X),(X),(X),(X),246,78,3.3,5.8,11.4,10.5,18.7,16.1,30.5,17.9,22,14.2,14.2,13.6,0,8.7,0,8.7,0,8.7,0,8.7,29141,6625,30732,4603,(X),(X),12.2,(X),(X),(X),140,60,0,14.8,7.1,12,10,12.1,19.3,20.2,38.6,22.4,25,21.9,0,14.8,0,14.8,0,14.8,0,14.8,39375,7230,N,N,(X),(X),(X),(X),(X),(X),542,126,22.5,11.9,19.4,10.9,15.9,10.3,22,11.3,20.3,12.5,0,4.1,0,4.1,0,4.1,0,4.1,0,4.1,16864,7413,20944,3484,(X),(X),(X),(X),20.8,(X)
1400000US19169000600,"Census Tract 6, Story County, Iowa",1866,108,10.7,5.1,2.6,2,8,3.4,8.6,3.3,12.5,5.1,20.5,5.7,19.2,4.7,11.3,3.6,4.4,2,2.3,1.7,60833,8027,74124,9747,9.1,(X),(X),(X),(X),(X),1210,105,2.5,2.5,1.7,2.1,7.9,3.9,6.5,4.2,8.7,5.6,19.3,6.6,26.4,6.4,17.4,5.9,6.2,3.1,3.5,2.6,76522,6061,94464,16392,(X),(X),6.3,(X),(X),(X),1056,101,0,2.1,0,2.1,7.6,4.1,6.7,4.6,9.9,6.5,21.1,7,25.8,6.5,17.8,6.5,7.1,3.5,4,2.9,79400,8925,N,N,(X),(X),(X),(X),(X),(X),656,117,27.1,12.9,4.7,4.3,7.5,6.2,12.3,6.5,19.5,8.1,21.6,10.4,6.1,5.1,0,3.4,1.1,1.9,0,3.4,33472,9636,35597,6936,(X),(X),(X),(X),14.2,(X)
1400000US19169000700,"Census Tract 7, Story County, Iowa",1655,131,18.3,6.7,21.6,8.1,15.8,6,13.1,7.1,12,5,11.8,5.6,0,1.3,3.9,2,0,1.3,3.5,2.1,21333,3242,41215,10145,19.9,(X),(X),(X),(X),(X),296,59,0,7.3,10.5,12.8,12.5,10.6,4.7,7.2,12.5,9,21.3,11.1,0,7.3,21.6,11.8,0,7.3,16.9,11.9,57500,30698,121730,67915,(X),(X),16.6,(X),(X),(X),229,56,0,9.4,0,9.4,10.5,10.6,6.1,9,6.1,6.9,27.5,14,0,9.4,27.9,13.8,0,9.4,21.8,13.6,69926,80156,N,N,(X),(X),(X),(X),(X),(X),1359,136,22.3,7.9,24,9.8,17.5,7.1,14.9,8.5,10.9,5.5,9.8,6.6,0,1.6,0,1.6,0,1.6,0.6,1,16729,7021,23499,4169,(X),(X),(X),(X),20.6,(X)
1400000US19169000800,"Census Tract 8, Story County, Iowa",0,99,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),(X),(X),0,99,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,(X),(X),-,(X),(X),(X),0,99,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,(X),(X),(X),(X),(X),(X),0,99,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,(X),(X),(X),(X),-,(X)
1400000US19169000900,"Census Tract 9, Story County, Iowa",1663,107,10.1,4.3,6.7,3.8,13.7,5.6,12.9,4.8,17.6,5.6,16.5,4.6,10.1,4.1,9.5,3.3,1.4,1.5,1.5,1.1,37028,4628,51460,4789,12.8,(X),(X),(X),(X),(X),722,110,5,6,3.3,3.1,6,4,6.9,4.3,12.2,6.3,21.1,8.4,20.6,9,20.1,7.1,1.4,2.2,3.5,2.6,65096,14898,75519,9569,(X),(X),14,(X),(X),(X),583,96,0,3.8,0,3.8,4.8,4.3,6,4.1,10.8,7.4,23.5,10.4,25.6,10.8,23.3,8.1,1.7,2.7,4.3,3.2,76738,9422,N,N,(X),(X),(X),(X),(X),(X),941,130,14,6.4,9.2,6.2,19.7,9.4,18.4,8,21.7,9.3,12.2,4.6,2,2.3,1.4,1.6,1.4,2.1,0,2.4,26646,4017,32745,4894,(X),(X),(X),(X),11.9,(X)
1400000US19169001000,"Census Tract 10, Story County, Iowa",2154,184,20.6,7,10.4,4.5,15.9,6.1,17,7.1,13.5,6.6,17,6.8,3,2.5,2.5,1.9,0,1,0,1,26009,3902,31607,3660,15.1,(X),(X),(X),(X),(X),705,165,2.6,4.2,10.8,8.2,21.8,12.8,18.7,12.9,13.8,8.1,17.9,7.9,6.8,6.3,7.7,6.1,0,3.1,0,3.1,28021,14800,44261,8590,(X),(X),15,(X),(X),(X),534,144,0,4.1,0,4.1,20.2,15.3,18.9,14.9,18.2,10.5,23.6,10.1,9,8.4,10.1,8.1,0,4.1,0,4.1,42733,9319,N,N,(X),(X),(X),(X),(X),(X),1449,208,30.6,10.3,10.3,5.4,15.2,7.1,12.8,7.9,13.4,8.9,17.8,9.2,0,1.5,0,1.5,0,1.5,0,1.5,20889,7885,24507,4049,(X),(X),(X),(X),15.2,(X)
1400000US19169001100,"Census Tract 11, Story County, Iowa",1913,139,19.9,6.9,13.4,6.5,20.5,7.5,14.6,6.3,10.5,4.7,2.7,2,4.1,2.9,7.5,3.1,3.6,3.1,3.3,2.1,20878,6178,44063,6385,25.2,(X),(X),(X),(X),(X),424,87,3.3,5,0,5.2,5,5.7,12.5,9.9,17,11.2,8.7,6.9,10.4,7.4,22.4,11.3,9,9.3,11.8,8.1,88958,39046,101526,17258,(X),(X),6.4,(X),(X),(X),343,71,0,6.3,0,6.3,0,6.3,11.7,10.2,18.7,12.9,8.5,7.3,10.5,8.9,27.7,13.5,11.1,11.3,12,9.2,115446,43903,N,N,(X),(X),(X),(X),(X),(X),1489,161,25.5,8.8,17.2,8.5,25.7,9.4,14.4,7.7,7.7,5.4,1,1.6,2.4,3.1,3.3,2.2,2,3,0.9,1.4,16674,2677,27275,6690,(X),(X),(X),(X),30.6,(X)
1400000US19169001200,"Census Tract 12, Story County, Iowa",45,40,0,36.7,0,36.7,0,36.7,0,36.7,0,36.7,0,36.7,82.2,45,17.8,45,0,36.7,0,36.7,86520,37023,93484,19586,0,(X),(X),(X),(X),(X),45,40,0,36.7,0,36.7,0,36.7,0,36.7,0,36.7,0,36.7,82.2,45,17.8,45,0,36.7,0,36.7,86520,37023,93484,19586,(X),(X),0,(X),(X),(X),37,47,0,40.6,0,40.6,0,40.6,0,40.6,0,40.6,0,40.6,100,40.6,0,40.6,0,40.6,0,40.6,-,**,N,N,(X),(X),(X),(X),(X),(X),0,99,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,(X),(X),(X),(X),-,(X)
1400000US19169001301,"Census Tract 13.01, Story County, Iowa",3957,198,11.1,4,8.6,4.6,17.2,4.4,18,5.8,14.4,3.8,12.8,3.8,9.9,3.1,7.5,2.3,0.4,0.7,0.3,0.4,33311,1665,42448,2375,19.2,(X),(X),(X),(X),(X),1337,178,3,2.8,2,3.2,14.2,7,6,4.9,12.9,6.2,17.2,7.7,22.9,7.6,21,6.4,0,1.7,0.7,1.1,68875,10956,67011,4947,(X),(X),8.8,(X),(X),(X),1064,157,0,2.1,2.5,4,10,5.6,2.8,2.9,13.9,7.2,16.8,8.2,28.8,9.3,25.2,8.2,0,2.1,0,2.1,76750,7776,N,N,(X),(X),(X),(X),(X),(X),2620,231,15.8,6.2,11.9,6.5,18.1,5.8,24.2,7.8,15.1,4.9,10.5,4.2,3.2,2.7,0.5,0.8,0.6,1,0,0.9,27049,3270,29768,2769,(X),(X),(X),(X),23.2,(X)
1400000US19169001302,"Census Tract 13.02, Story County, Iowa",1865,111,5,3,2.6,3.2,8.7,3.5,8,4.6,16.4,5.6,24.6,6.7,13,5,14.3,3.6,3,2.1,4.3,2.5,59234,7832,72656,8185,18.8,(X),(X),(X),(X),(X),1058,111,3,2.7,0,2.1,6.3,6.1,2.1,2.3,13.1,6.6,25,7.9,17.4,6.9,21.1,5.9,4.3,3.4,7.6,4.2,75625,8520,93297,12226,(X),(X),12.7,(X),(X),(X),953,104,3.4,3,0,2.3,1.3,2,2.3,2.5,11.1,6.3,26,8.8,19.3,7.4,23.4,6.4,4.8,3.8,8.4,4.7,80703,5961,N,N,(X),(X),(X),(X),(X),(X),807,142,7.7,5.3,5.9,7.3,16.6,8.2,11.2,7.1,24,11,21.8,10,7.3,7.4,4.2,3.4,1.2,2,0,2.7,41454,8237,44015,6673,(X),(X),(X),(X),26.9,(X)
1400000US19169010100,"Census Tract 101, Story County, Iowa",2520,126,3.9,1.8,3.5,1.8,5,1.8,8.1,2.2,14.2,3.3,24.6,4.2,20.5,3.7,14.6,3.2,3.3,1.4,2.1,1.3,65462,4433,74299,4688,15.4,(X),(X),(X),(X),(X),1857,97,0.9,0.6,1.7,1.5,3.2,2,3.4,1.3,12.2,3.8,26.8,4.7,25,4.5,19.4,4.4,4.5,1.9,2.9,1.7,77521,4873,87438,6377,(X),(X),13.8,(X),(X),(X),1547,102,0.2,0.3,0.2,0.3,2.4,1.9,2.3,1.3,8.7,3.4,25.6,5.1,28.6,4.8,23.2,5.2,5.4,2.3,3.4,2,86354,8228,N,N,(X),(X),(X),(X),(X),(X),663,124,12.4,6.9,8.7,5.4,10.1,4.4,21.1,7.5,20.4,7.1,19,9.6,7.5,4.9,0.8,0.8,0,3.3,0,3.3,34522,2315,37048,4422,(X),(X),(X),(X),19.8,(X)
1400000US19169010200,"Census Tract 102, Story County, Iowa",1536,77,4.6,2.2,3.5,1.5,10.2,2.9,8.6,2.2,12.9,3.5,27,4.6,19.5,4,10.7,3.1,2,1.2,1.2,1.3,56591,5068,62713,4113,22.5,(X),(X),(X),(X),(X),1177,93,1.6,1.3,2,1.3,5.7,2,8.8,2.9,13.1,3.9,30.7,5.6,21.2,5.1,12.8,3.8,2.5,1.6,1.6,1.7,63315,5251,69927,4342,(X),(X),18.9,(X),(X),(X),1007,106,0.8,1.2,1.2,0.9,3.2,1.4,6.8,2.4,13.6,4.3,32,6,22.9,5.4,14.7,4.4,3,1.9,1.9,2,68438,6694,N,N,(X),(X),(X),(X),(X),(X),359,71,15.6,8.1,11.4,5.6,22.6,8.5,12,5.7,13.9,7.1,11.7,5.6,10.3,6,2.5,3.7,0,6.1,0,6.1,25208,7480,34952,6578,(X),(X),(X),(X),33.1,(X)
1400000US19169010300,"Census Tract 103, Story County, Iowa",1821,120,6.8,3.1,2.3,1.9,9.2,3.6,12.2,4.2,11.5,4.6,18.7,5.4,16.7,4.6,15.7,4.5,5.4,3.2,1.5,1.7,59536,7676,68720,6435,13.2,(X),(X),(X),(X),(X),1242,105,5.1,3.6,1.2,1.8,4.1,4,7.2,4.5,9.7,5,16.9,6.3,23.2,7,22.5,6.7,7.9,4.7,2.2,2.5,81955,4140,84514,8557,(X),(X),11.3,(X),(X),(X),1118,116,2.8,3,0,2,4.6,4.5,5.9,4.3,9.9,5.2,18.2,6.8,23.4,7.3,24.1,7.3,8.8,5.2,2.4,2.8,83549,3330,N,N,(X),(X),(X),(X),(X),(X),579,111,10.4,6.2,4.7,4.4,20.2,8.8,23,8.3,15.5,8.3,22.5,9.7,2.8,3.5,1,1.6,0,3.8,0,3.8,29750,6167,34839,4553,(X),(X),(X),(X),17.4,(X)
1400000US19169010400,"Census Tract 104, Story County, Iowa",1238,80,1.5,1.7,5.5,3.3,12.5,6.7,10.4,6.3,22.9,7.9,24.6,7,9.1,4.1,8.2,4,4.7,3.7,0.7,1.1,46364,6501,58143,5877,19.4,(X),(X),(X),(X),(X),749,109,1.2,1.9,1.7,2.7,11.6,8.4,9.9,8.6,15.8,8.6,27.8,9.2,10.8,5.9,12.3,6.1,7.7,6.1,1.2,1.9,58266,10181,69191,8578,(X),(X),21,(X),(X),(X),620,88,1.5,2.3,0,3.6,10.2,9,5.6,4.9,11.8,7.3,32.3,10.8,13.1,7.1,14.8,7.4,9.4,7.3,1.5,2.3,67083,6578,N,N,(X),(X),(X),(X),(X),(X),489,127,1.8,3.2,11.2,7.5,13.9,10.3,11.2,8.7,36,14.5,17.4,10.7,6.5,5.9,1.8,3.2,0,4.5,0,4.5,38962,3845,40900,6304,(X),(X),(X),(X),17,(X)
